"From: Jul 25, 2016, 8:00:09 AM To: Jul 31, 2016, 3:09:56 PM
Generated On: Aug 2, 2016, 9:46:33 AM",,,,,
,,,,,
,,,,,
Modifier Report,,,,,
Name,Purchase Count,Purchase Total,Return Count,Return Total,Net Total
Artichoke ,1,$0.00 ,0,$0.00 ,$0.00 
Dairy Allergy,1,$0.00 ,0,$0.00 ,$0.00 
Capellini with Marinara,1,$0.00 ,0,$0.00 ,$0.00 
86 rice sub mash,1,$0.00 ,0,$0.00 ,$0.00 
Scallop app,1,$0.00 ,0,$0.00 ,$0.00 
Sauté in butter only,1,$0.00 ,0,$0.00 ,$0.00 
86 MAC SUB MASH,1,$0.00 ,0,$0.00 ,$0.00 
86 ranch sub bc,1,$0.00 ,0,$0.00 ,$0.00 
No onion or tomato,1,$0.00 ,0,$0.00 ,$0.00 
SHRIMP COCKTAIL,1,$0.00 ,0,$0.00 ,$0.00 
To go ,1,$0.00 ,0,$0.00 ,$0.00 
Peppers & Gouda,1,$0.00 ,0,$0.00 ,$0.00 
Mash and red cabbage,1,$0.00 ,0,$0.00 ,$0.00 
SHRIMP COCKTAIL ,1,$0.00 ,0,$0.00 ,$0.00 
Spicy please,1,$0.00 ,0,$0.00 ,$0.00 
Rice Pilaf,1,$0.00 ,0,$0.00 ,$0.00 
2 glasses ,1,$0.00 ,0,$0.00 ,$0.00 
Greek dressing on side,1,$0.00 ,0,$0.00 ,$0.00 
86 mash sub extra green beans,1,$0.00 ,0,$0.00 ,$0.00 
Dressing on the side ,1,$0.00 ,0,$0.00 ,$0.00 
Romaine salad,1,$0.00 ,0,$0.00 ,$0.00 
Entree size,1,$0.00 ,0,$0.00 ,$0.00 
86 salad sub side fries,1,$0.00 ,0,$0.00 ,$0.00 
Sub Bleu chz,1,$0.00 ,0,$0.00 ,$0.00 
4 glasses,1,$0.00 ,0,$0.00 ,$0.00 
No olives or onions ,1,$0.00 ,0,$0.00 ,$0.00 
Diet Coke,1,$0.00 ,0,$0.00 ,$0.00 
Bacon jam on side,1,$0.00 ,0,$0.00 ,$0.00 
Red snapper special ,1,$0.00 ,0,$0.00 ,$0.00 
Hold until close,1,$0.00 ,0,$0.00 ,$0.00 
Grouper with craw fish sauce,1,$0.00 ,0,$0.00 ,$0.00 
Extra dry,1,$0.00 ,0,$0.00 ,$0.00 
GRILLED SALMON MASION ENTREE SALAD,1,$0.00 ,0,$0.00 ,$0.00 
With mash and cabbage,1,$0.00 ,0,$0.00 ,$0.00 
See server about salad,1,$0.00 ,0,$0.00 ,$0.00 
Sprite,1,$0.00 ,0,$0.00 ,$0.00 
86 mash,1,$0.00 ,0,$0.00 ,$0.00 
"Sub onions, mushrooms, peppers and basil",1,$0.00 ,0,$0.00 ,$0.00 
Sub angel hair pasta,1,$0.00 ,0,$0.00 ,$0.00 
Extra soft eggs,1,$0.00 ,0,$0.00 ,$0.00 
Eggs scrambled on side,1,$0.00 ,0,$0.00 ,$0.00 
Sides: orzo and asparagus,1,$0.00 ,0,$0.00 ,$0.00 
86 Alfredo sub red,1,$0.00 ,0,$0.00 ,$0.00 
86 green beans,1,$0.00 ,0,$0.00 ,$0.00 
Extra blue cheese crumbles ,1,$0.00 ,0,$0.00 ,$0.00 
Vanilla ice cream,1,$0.00 ,0,$0.00 ,$0.00 
No onion ,1,$0.00 ,0,$0.00 ,$0.00 
Sub penne and marinara,1,$0.00 ,0,$0.00 ,$0.00 
Snapper for momma,1,$0.00 ,0,$0.00 ,$0.00 
86 orzo extra asp,1,$0.00 ,0,$0.00 ,$0.00 
86 onion,1,$0.00 ,0,$0.00 ,$0.00 
Bed medallions med/rare,1,$0.00 ,0,$0.00 ,$0.00 
Light sauce on pasta ,1,$0.00 ,0,$0.00 ,$0.00 
Garden jar,1,$0.00 ,0,$0.00 ,$0.00 
To go. ,1,$0.00 ,0,$0.00 ,$0.00 
Sub red cabbage,1,$0.00 ,0,$0.00 ,$0.00 
86 veg,1,$0.00 ,0,$0.00 ,$0.00 
Emilio grand crux red wine bottle ,1,$0.00 ,0,$0.00 ,$0.00 
Medium well butterfly,1,$0.00 ,0,$0.00 ,$0.00 
Lime,1,$0.00 ,0,$0.00 ,$0.00 
86 OLIVES ON GREEK SALAD ,1,$0.00 ,0,$0.00 ,$0.00 
Cooked well,1,$0.00 ,0,$0.00 ,$0.00 
