"From: Jul 25, 2016, 8:00:09 AM To: Jul 31, 2016, 3:09:56 PM
Generated On: Aug 2, 2016, 9:46:51 AM",,,,,
,,,,,
,,,,,
Sales Item Totals,,,,,
Item Name,Purchase Count,Purchase Total,Return Count,Return Total,Net Total
Food: Goat Cheese Fondue,7,$84.00 ,0,$0.00 ,$84.00 
Food: Grub Chick Schnitzel,1,$14.25 ,0,$0.00 ,$14.25 
Food: Grub Lasagna Bolognese,2,$23.62 ,0,$0.00 ,$23.62 
Food: Grub Scallops Linguini,1,$15.75 ,0,$0.00 ,$15.75 
Food: Grub Spaghetti Bolognese,1,$13.50 ,0,$0.00 ,$13.50 
Food: Grub Spaghetti Meatballs,3,$42.75 ,0,$0.00 ,$42.75 
Food: House Special,73,"$2,766.79 ",0,$0.00 ,"$2,766.79 "
Food: Jager Schnitzel,5,$90.00 ,0,$0.00 ,$90.00 
Food: La Caprese Salad,7,$54.09 ,0,$0.00 ,$54.09 
Food: Lamb Lollies,3,$36.00 ,0,$0.00 ,$36.00 
Food: Lasagna Bolognese,23,$296.00 ,0,$0.00 ,$296.00 
Food: Limoncello Cake,16,$105.00 ,0,$0.00 ,$105.00 
Food: Linguine Scallops,2,$19.00 ,0,$0.00 ,$19.00 
Food: Liver Berlin,3,$41.80 ,0,$0.00 ,$41.80 
Food: Lunch Blk Shrimp Tortellini,33,$310.10 ,0,$0.00 ,$310.10 
Food: Lunch Capellini,5,$42.14 ,0,$0.00 ,$42.14 
Food: Lunch Capellini,1,$15.00 ,0,$0.00 ,$15.00 
Food: Lunch Chicken Piccata,4,$56.00 ,0,$0.00 ,$56.00 
Food: Lunch Chicken Schnitzel,5,$70.00 ,0,$0.00 ,$70.00 
Food: Lunch Crab Stuffed Flounder,2,$30.00 ,0,$0.00 ,$30.00 
Food: Lunch Fettuccine Chicken,3,$28.14 ,0,$0.00 ,$28.14 
Food: Lunch Fettuccine Classic,20,$190.00 ,0,$0.00 ,$190.00 
Food: Lunch Fettuccine Shrimp,1,$15.00 ,0,$0.00 ,$15.00 
Food: Lunch Fish,3,$42.00 ,0,$0.00 ,$42.00 
Food: Lunch Lasagna Bolognese,35,$335.00 ,0,$0.00 ,$335.00 
Food: Lunch Liver Berlin,1,$13.00 ,0,$0.00 ,$13.00 
Food: Lunch Parmigiano,4,$49.00 ,0,$0.00 ,$49.00 
Food: Lunch Pork Jaeger,2,$30.00 ,0,$0.00 ,$30.00 
Food: Lunch Pork Marsala,1,$15.00 ,0,$0.00 ,$15.00 
Food: Lunch Puttanesca,2,$26.00 ,0,$0.00 ,$26.00 
Food: Lunch Salmon,1,$15.00 ,0,$0.00 ,$15.00 
Food: Lunch Shrimp & Tomato ,2,$26.00 ,0,$0.00 ,$26.00 
Food: Lunch Smk Chik Ravioli,2,$14.14 ,0,$0.00 ,$14.14 
Food: Lunch Spaghetti Bolognese,4,$52.00 ,0,$0.00 ,$52.00 
Food: Lunch Spaghetti Meatballs,3,$42.00 ,0,$0.00 ,$42.00 
Food: Lunch Veal Marsala,3,$45.00 ,0,$0.00 ,$45.00 
Food: Lunch Veal Piccata,1,$15.00 ,0,$0.00 ,$15.00 
Food: Maison,9,$54.40 ,0,$0.00 ,$54.40 
Food: Mushroom Caps,1,$12.00 ,0,$0.00 ,$12.00 
Food: Mussels,2,$14.14 ,0,$0.00 ,$14.14 
Food: Pecan Caramel Fudge Pie,8,$56.00 ,0,$0.00 ,$56.00 
Food: Penne Bolognese,3,$50.00 ,0,$0.00 ,$50.00 
